,furniture_type,name,discounted_price,original_price,product_details
23,Shoerack,DeckUp Turrano 3-Door Engineered Wood Shoe Rack,"₹6,549","₹12,000","[<li class=""_21Ahn-"">Material Subtype: Particle Board</li>, <li class=""_21Ahn-"">Width x Height: 120 cm x 48 cm (3 ft 11 in x 1 ft 6 in)</li>, <li class=""_21Ahn-"">Type: Shoe Rack</li>, <li class=""_21Ahn-"">Capacity: 18</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
24,Shoerack,Jaagriti Articles Jaagriti Articles Plastic Shoe Stand ...,₹379,₹849,"[<li class=""_21Ahn-"">Material Subtype: NA</li>, <li class=""_21Ahn-"">Width x Height: 67 cm x 64 cm (2 ft 2 in x 2 ft 1 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
25,Shoerack,Ebee Store Metal Shoe Stand,₹299,₹999,"[<li class=""_21Ahn-"">Material Subtype: NA</li>, <li class=""_21Ahn-"">Width x Height: 34 cm x 40 cm (1 ft 1 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
26,Shoerack,BAE Plastic Shoe Stand,₹475,₹799,"[<li class=""_21Ahn-"">Material Subtype: PP</li>, <li class=""_21Ahn-"">Width x Height: 56 cm x 76 cm (1 ft 10 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 8</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
27,Shoerack,Sleepyhead Footsie Combo Engineered Wood Shoe Rack,"₹9,898","₹13,999","[<li class=""_21Ahn-"">Material Subtype: NA</li>, <li class=""_21Ahn-"">Width x Height: 145 cm x 90 cm (4 ft 9 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Type: Shoe Rack</li>, <li class=""_21Ahn-"">Capacity: 25</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
28,Shoerack,Bhimada Metal Collapsible Shoe Stand,₹488,"₹1,499","[<li class=""_21Ahn-"">Material Subtype: Cast Iron</li>, <li class=""_21Ahn-"">Width x Height: 600 mm x 780 mm (1 ft 11 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Type: Collapsible Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
29,Shoerack,CMerchants Home Creative 5 layer collapsible shoe rack ...,₹593,"₹1,299","[<li class=""_21Ahn-"">Material Subtype: Carbon Steel</li>, <li class=""_21Ahn-"">Width x Height: 60 cm x 98 cm (1 ft 11 in x 3 ft 2 in)</li>, <li class=""_21Ahn-"">Type: Collapsible Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 15</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
30,Shoerack,dbeautify Plastic Collapsible Shoe Stand,₹611,"₹1,799","[<li class=""_21Ahn-"">Material Subtype: Carbon Steel</li>, <li class=""_21Ahn-"">Width x Height: 60 cm x 110 cm (1 ft 11 in x 3 ft 7 in)</li>, <li class=""_21Ahn-"">Type: Collapsible Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 6</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
31,Shoerack,DeckUp Lexis 3-Door Dark Wenge Engineered Wood Shoe Rac...,"₹4,981","₹10,000","[<li class=""_21Ahn-"">Material Subtype: Particle Board</li>, <li class=""_21Ahn-"">Width x Height: 114 cm x 68 cm (3 ft 8 in x 2 ft 2 in)</li>, <li class=""_21Ahn-"">Type: Shoe Rack</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
32,Shoerack,GO HOOKED Plastic Shoe Stand,₹289,₹700,"[<li class=""_21Ahn-"">Material Subtype: PP</li>, <li class=""_21Ahn-"">Width x Height: 52 cm x 57 cm (1 ft 8 in x 1 ft 10 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
33,Shoerack,MEZIRE  6 Shelves Steel Cotted Shoe Rack Metal Shoe Sta...,₹628,"₹2,997","[<li class=""_21Ahn-"">Material Subtype: Cast Iron</li>, <li class=""_21Ahn-"">Width x Height: 65.5 cm x 93 cm (2 ft 1 in x 3 ft)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 18</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
34,Shoerack,Flipkart Perfect Homes Studio 3 Shelf Multipurpose Bamb...,₹679,"₹1,299","[<li class=""_21Ahn-"">Material Subtype: NA</li>, <li class=""_21Ahn-"">Width x Height: 50 cm x 52 cm (1 ft 7 in x 1 ft 8 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
35,Shoerack,SPECIALITY PANELS Real Texture Dark Wood Velvet Finish ...,"₹3,508","₹5,000","[<li class=""_21Ahn-"">Material Subtype: Particle Board</li>, <li class=""_21Ahn-"">Width x Height: 60 cm x 75 cm (1 ft 11 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Type: Shoe Rack</li>, <li class=""_21Ahn-"">Capacity: 15</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
36,Shoerack,"EEMWAY Metal, Plastic Shoe Stand",₹551,"₹1,999","[<li class=""_21Ahn-"">Material Subtype: Carbon Steel</li>, <li class=""_21Ahn-"">Width x Height: 132 cm x 66 cm (4 ft 3 in x 2 ft 1 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 5</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
37,Shoerack,PYXBE 5 Layer DIY Shoe Rack Multipurpose Storage Organi...,"₹1,714","₹4,999","[<li class=""_21Ahn-"">Material Subtype: PC</li>, <li class=""_21Ahn-"">Width x Height: 45 cm x 85 cm (1 ft 5 in x 2 ft 9 in)</li>, <li class=""_21Ahn-"">Type: Collapsible Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 15</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
38,Shoerack,Flipkart Perfect Homes Studio 5 Door 10 Shelf Plastic M...,"₹2,023","₹4,599","[<li class=""_21Ahn-"">Material Subtype: PC</li>, <li class=""_21Ahn-"">Width x Height: 44 cm x 158 cm (1 ft 5 in x 5 ft 2 in)</li>, <li class=""_21Ahn-"">Type: Collapsible Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 20</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
39,Shoerack,Sleepyhead Footsie Vertical Engineered Wood Shoe Rack,"₹4,498","₹6,499","[<li class=""_21Ahn-"">Material Subtype: NA</li>, <li class=""_21Ahn-"">Width x Height: 45 cm x 90 cm (1 ft 5 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Type: Shoe Rack</li>, <li class=""_21Ahn-"">Capacity: 10</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
40,Shoerack,Nilkamal Alpine Engineered Wood Shoe Rack,"₹5,670","₹8,000","[<li class=""_21Ahn-"">Material Subtype: Particle Board</li>, <li class=""_21Ahn-"">Width x Height: 60 cm x 91 cm (1 ft 11 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Type: Shoe Rack</li>, <li class=""_21Ahn-"">Capacity: 8</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
41,Shoerack,Nilkamal Churchill Engineered Wood Shoe Rack,"₹5,310","₹8,500","[<li class=""_21Ahn-"">Material Subtype: Particle Board</li>, <li class=""_21Ahn-"">Width x Height: 79 cm x 51 cm (2 ft 7 in x 1 ft 8 in)</li>, <li class=""_21Ahn-"">Type: Shoe Rack</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
42,Shoerack,"FLIPZON 12 Pair Metal, Plastic Shoe Stand",₹284,₹999,"[<li class=""_21Ahn-"">Material Subtype: PP</li>, <li class=""_21Ahn-"">Width x Height: 6.5 Inches x 22.4 Inches</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
43,Shoerack,dbeautify Grey1 Metal Shoe Stand,₹483,"₹1,599","[<li class=""_21Ahn-"">Material Subtype: PP</li>, <li class=""_21Ahn-"">Width x Height: 58 cm x 75 cm (1 ft 10 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 15</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
44,Shoerack,dbeautify Metal Shoe Stand,₹466,"₹1,499","[<li class=""_21Ahn-"">Material Subtype: Carbon Steel</li>, <li class=""_21Ahn-"">Width x Height: 72 cm x 58 cm (2 ft 4 in x 1 ft 10 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 4</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
45,Shoerack,BAE Storage Saving Rack Organizer Plastic Shoe Stand,₹339,₹990,"[<li class=""_21Ahn-"">Material Subtype: PP</li>, <li class=""_21Ahn-"">Width x Height: 52 cm x 30 cm (1 ft 8 in x 11 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 9</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
46,Shoerack,KOnlineShop Plastic Collapsible Shoe Stand,₹602,"₹1,999","[<li class=""_21Ahn-"">Material Subtype: Carbon Steel</li>, <li class=""_21Ahn-"">Width x Height: 580 cm x 1090 cm (19 ft x 35 ft 9 in)</li>, <li class=""_21Ahn-"">Type: Collapsible Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 18</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
47,Shoerack,Sleepyhead Footsie Horizontal Engineered Wood Shoe Rack,"₹6,298","₹8,999","[<li class=""_21Ahn-"">Material Subtype: NA</li>, <li class=""_21Ahn-"">Width x Height: 100 cm x 53 cm (3 ft 3 in x 1 ft 8 in)</li>, <li class=""_21Ahn-"">Type: Shoe Rack</li>, <li class=""_21Ahn-"">Capacity: 15</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
48,Shoerack,dbeautify Metal Shoe Stand,₹636,"₹2,199","[<li class=""_21Ahn-"">Material Subtype: Carbon Steel</li>, <li class=""_21Ahn-"">Width x Height: 72 cm x 132 cm (2 ft 4 in x 4 ft 3 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 6</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
