,furniture_type,name,discounted_price,original_price,product_details
71,Table,Torche Wall mounted Study table(31 inches X 16 inches) ...,"₹1,998","₹5,500","[<li class=""_21Ahn-"">Material: High Density Block Board</li>, <li class=""_21Ahn-"">Configuration: Straight</li>, <li class=""_21Ahn-"">Height x Width: 30 cm x 80 cm (11 in x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
72,Table,Dev Enterprise Wood Portable Laptop Table,₹499,₹922,"[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 28 cm x 40 cm (1 ft 11 in x 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
73,Table,Availmart Wood Portable Laptop Table,₹429,"₹1,968","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 27 cm x 40 cm (1 ft 11 in x 10 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
74,Table,Furn Master Wood Portable Laptop Table,"₹1,349","₹2,499","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 60 cm x 40 cm (1 ft 11 in x 1 ft 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Non-Foldable</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
75,Table,Studio Kook Sez Sofa Mate Engineered Wood Side Table,"₹4,946","₹8,588","[<li class=""_21Ahn-"">Rectangular</li>, <li class=""_21Ahn-"">Width x Height: 33 x 58 cm (1 ft x 1 ft 10 in)</li>, <li class=""_21Ahn-"">Suitable For: Living Room</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
76,Table,RUTJA Foldable multipurpose Laptop table Wood Portable ...,₹499,₹999,"[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 600 cm x 40 cm x 26 cm (19 ft 8 in x 1 ft 3 in x 10 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
77,Table,KAIZONE Multipurpose laptop table_001 Wood Portable Lap...,₹488,"₹1,951","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 24 cm x 9 cm x 12 cm (9 in x 3 in x 4 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
78,Table,HF HARSH FASHION Wood Portable Laptop Table,₹494,"₹2,997","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 5 cm x 8 cm x 3 cm (1 in x 3 in x 1 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
79,Table,DeckUp Versa White Engineered Wood Office Table,"₹6,699","₹12,000","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">Configuration: Straight</li>, <li class=""_21Ahn-"">Height x Width: 120 cm x 120 cm (3 ft 11 in x 3 ft 11 in)</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
80,Table,Smarts collection Wooden Plant Stand for Balcony Living...,₹484,₹999,"[<li class=""_21Ahn-"">Free-Style</li>, <li class=""_21Ahn-"">Width x Height: 60.96 x 34.29 cm (2 ft x 1 ft 1 in)</li>, <li class=""_21Ahn-"">Suitable For: Living Room, Bedroom Furniture</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
81,Table,limraz furniture Engineered Wood Study Table,"₹1,349","₹2,699","[<li class=""_21Ahn-"">Material: MDF</li>, <li class=""_21Ahn-"">Configuration: Straight</li>, <li class=""_21Ahn-"">Height x Width: 73.6 cm x 91.4 cm (2 ft 4 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
82,Table,Shopixo Wood Portable Laptop Table,₹479,"₹1,699","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 28 cm x 40 cm (1 ft 11 in x 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
83,Table,Featherlite Flip foldable Engineered Wood Office Table,"₹7,725","₹9,624","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">Configuration: Straight</li>, <li class=""_21Ahn-"">Height x Width: 90 cm x 75 cm (2 ft 11 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
84,Table,StarAndDaisy Wood Portable Laptop Table,"₹1,780","₹1,899","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 27 cm x 40 cm (1 ft 11 in x 10 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
85,Table,indian armar Engineered Wood Study Table,"₹2,609","₹5,999","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">Configuration: Straight</li>, <li class=""_21Ahn-"">Height x Width: 73 cm x 91 cm (2 ft 4 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
86,Table,"GoRogue USB Free Mini Fan,LED Lamp (White) Wood Portabl...",₹849,"₹1,999","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 40 cm x 32 cm x 55 cm (1 ft 3 in x 1 ft x 1 ft 9 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
87,Table,Featherlite Slick Engineered Wood Office Table,"₹5,707","₹6,866","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">Configuration: Straight</li>, <li class=""_21Ahn-"">Height x Width: 75 cm x 120 cm (2 ft 5 in x 3 ft 11 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
88,Table,PEERAI Wood Portable Laptop Table,₹430,"₹1,447","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 40 cm x 28 cm x 60 cm (1 ft 3 in x 11 in x 1 ft 11 in)</li>, <li class=""_21Ahn-"">Foldable</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
89,Table,JAYOG ENTERPRISE Wood Portable Laptop Table,₹599,"₹1,499","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 20 cm x 15 cm x 10 cm (7 in x 5 in x 3 in)</li>, <li class=""_21Ahn-"">Foldable</li>, <li class=""_21Ahn-"">With Mouse Tray</li>]"
90,Table,Availmart Wood Portable Laptop Table,₹430,"₹1,499","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 27 cm x 40 cm (1 ft 11 in x 10 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
91,Table,Featherlite Nexus Engineered Wood Office Table,"₹5,419","₹7,055","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">Configuration: Straight</li>, <li class=""_21Ahn-"">Height x Width: 75 cm x 105 cm (2 ft 5 in x 3 ft 5 in)</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
92,Table,Esquire Centre Plastic Coffee Table,₹854,₹999,"[<li class=""_21Ahn-"">PP</li>, <li class=""_21Ahn-"">Plastic</li>, <li class=""_21Ahn-"">W x H x D: 31.1 inch x 18.1 inch x 16.1 inch (2 ft 7 in x 1 ft 6 in x 1 ft 4 in)</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
93,Table,Woodbuzz Engineered Wood Study Table,"₹3,136","₹9,800","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">Configuration: Straight</li>, <li class=""_21Ahn-"">Height x Width: 75 cm x 100 cm (2 ft 5 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
94,Table,Flipkart Perfect Homes Dalton Engineered Wood Study Tab...,"₹4,790","₹7,999","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">Configuration: Straight</li>, <li class=""_21Ahn-"">Height x Width: 130.2 cm x 110.7 cm (4 ft 3 in x 3 ft 7 in)</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
95,Table,Crystal Furnitech GLAZE Engineered Wood Dressing Table,"₹12,190","₹18,040","[<li class=""_21Ahn-"">W x H x D: 68.5 cm x 150 cm x 13.5 cm (2 ft 2 in x 4 ft 11 in x 5 in)</li>, <li class=""_21Ahn-"">Mirror W x H: 300 mm x 1475 mm</li>, <li class=""_21Ahn-"">Finish Type: Matte | Finish Color: Wenge</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
96,Table,HF HARSH FASHION Wood Portable Laptop Table,₹499,"₹1,299","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 26.6 cm x 40 cm (1 ft 11 in x 10 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
97,Table,Esquire Plastic Coffee Table,₹674,₹999,"[<li class=""_21Ahn-"">PP</li>, <li class=""_21Ahn-"">Plastic</li>, <li class=""_21Ahn-"">W x H x D: 23 inch x 18.5 inch x 16.1 inch (1 ft 11 in x 1 ft 6 in x 1 ft 4 in)</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
98,Table,Flipkart Perfect Homes Studio Wood Portable Laptop Tabl...,"₹1,179","₹2,499","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 28 cm x 40 cm (1 ft 11 in x 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Foldable</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
99,Table,Crystal Furnitech Torian Engineered Wood Dressing Table,"₹9,590","₹13,618","[<li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 181.5 cm x 50 cm (1 ft 11 in x 5 ft 11 in x 1 ft 7 in)</li>, <li class=""_21Ahn-"">Mirror W x H: 300 mm x 1220 mm</li>, <li class=""_21Ahn-"">Finish Type: Polished | Finish Color: wallnut</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
100,Table,Portronics My Buddy D Wood Portable Laptop Table,"₹1,405","₹2,999","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 80 cm x 40 cm (1 ft 11 in x 2 ft 7 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Foldable</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
101,Table,AVI CREATION Brown Metal Portable Laptop Table,₹520,"₹1,412","[<li class=""_21Ahn-"">Primary Material: Metal</li>, <li class=""_21Ahn-"">W x H x D: 59 cm x 28 cm x 39.3 cm (1 ft 11 in x 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Foldable</li>]"
102,Table,Pramukh Enterprise Solid Wood Study Table,₹669,"₹1,033","[<li class=""_21Ahn-"">Material: Plywood</li>, <li class=""_21Ahn-"">Configuration: U-shaped</li>, <li class=""_21Ahn-"">Height x Width: 27 cm x 60 cm (10 in x 1 ft 11 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
103,Table,Crystal Furnitech Alanta Engineered Wood Computer Desk,"₹5,690","₹13,546","[<li class=""_21Ahn-"">Contemporary &amp; Modern Style Computer Desk</li>, <li class=""_21Ahn-"">Straight Set-up for Study &amp; Home Office with Storage Space</li>, <li class=""_21Ahn-"">W x H x D: 90 cm x 75 cm x 45 cm (2 ft 11 in x 2 ft 5 in x 1 ft 5 in)</li>, <li class=""_21Ahn-"">With CPU Compartment</li>, <li class=""_21Ahn-"">Built-in Keyboard Tray</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
104,Table,SearchForMerch MDF Bed side table DIY (Do it Yourself)....,₹998,"₹1,999","[<li class=""_21Ahn-"">Rectangular</li>, <li class=""_21Ahn-"">Width x Height: 50.8 x 45.72 cm (1 ft 8 in x 1 ft 6 in)</li>, <li class=""_21Ahn-"">Suitable For: Bedroom Furniture, Living Room</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions</li>]"
105,Table,Maruti Multi Purpose Writting Board With Study Table.Wi...,"₹1,079","₹2,499","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">Configuration: Straight</li>, <li class=""_21Ahn-"">Height x Width: 24 cm x 60 cm (9 in x 1 ft 11 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
106,Table,Furn Master Wood Portable Laptop Table,"₹1,349","₹2,499","[<li class=""_21Ahn-"">Primary Material: Wood</li>, <li class=""_21Ahn-"">W x H x D: 60 cm x 60 cm x 40 cm (1 ft 11 in x 1 ft 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Non-Foldable</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
