,furniture_type,name,discounted_price,original_price,product_details
49,Sofa,"Seventh Heaven Milan 3 Seater Sofa, Chenille Molfino Fa...","₹11,560","₹17,000","[<li class=""_21Ahn-"">Upholestry: Chenille</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 185.5 cm x 80 cm x 80 cm (6 ft 1 in x 2 ft 7 in x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
50,Sofa,Bharat Lifestyle Desy Fabric 3 Seater  Sofa,"₹8,999","₹26,999","[<li class=""_21Ahn-"">Upholestry: Chenille</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 179 mm x 76 mm x 69 mm (7 in x 2 in x 2 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
51,Sofa,ELTOP Lifestyle Nano Fabric 3 + 1 + 1 Sofa Set,"₹22,799","₹37,999","[<li class=""_21Ahn-"">Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
52,Sofa,limraz furniture Fabric 3 Seater  Sofa,"₹8,299","₹19,000","[<li class=""_21Ahn-"">Upholestry: Jute</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 187.96 cm x 86.36 cm x 66.4 cm (6 ft 2 in x 2 ft 10 in x 2 ft 2 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
53,Sofa,Bharat Lifestyle Lexus Fabric 3 Seater  Sofa,"₹7,999","₹19,999","[<li class=""_21Ahn-"">Upholestry: Jute</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 180.5 cm x 70.5 cm x 71.5 cm (5 ft 11 in x 2 ft 3 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
54,Sofa,Flipkart Perfect Homes Crete Leatherette and Fabric 3 +...,"₹18,399","₹45,900","[<li class=""_21Ahn-"">Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
55,Sofa,ELTOP Boster L-Shape LHS Fabric 6 Seater  Sofa,"₹21,999","₹45,999","[<li class=""_21Ahn-"">Upholestry: Jute</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 249.9 cm x 91.44 cm x 76.2 cm (8 ft 2 in x 3 ft x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Left Facing</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
56,Sofa,NHR Flocked Air Bed(Single) Velvet 1 Seater Inflatable ...,"₹1,979","₹3,199","[<li class=""_21Ahn-"">Air Bed</li>, <li class=""_21Ahn-"">Primary Material: Plastic</li>, <li class=""_21Ahn-"">W x H x D: 137 cm x 22 cm x 191 cm (4 ft 5 in x 8 in x 6 ft 3 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
57,Sofa,Flipkart Perfect Homes Leatherette 3 + 1 + 1 Sofa Set,"₹18,399","₹45,999","[<li class=""_21Ahn-"">Imitation Leather</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
58,Sofa,limraz furniture Fabric 3 Seater  Sofa,"₹8,299","₹19,000","[<li class=""_21Ahn-"">Upholestry: Jute</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 187.96 cm x 86.36 cm x 66.4 cm (6 ft 2 in x 2 ft 10 in x 2 ft 2 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
59,Sofa,Sleepyhead Kiki Fabric 2 Seater  Sofa,"₹10,798","₹14,999","[<li class=""_21Ahn-"">Upholestry: Polyester</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 147 cm x 76 cm x 76 cm (4 ft 9 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
