,furniture_type,name,discounted_price,original_price,product_details
21,Wardrobe,Hometown Utsav Engineered Wood 2 Door Wardrobe,"₹11,039","₹24,500","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 80 cm x 183 cm (2 ft 7 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 2</li>, <li class=""_21Ahn-"">Number Of Shelves: 3</li>, <li class=""_21Ahn-"">Weight: 82.31</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
22,Wardrobe,Home Full Eric Engineered Wood 1 Door Wardrobe,"₹6,690","₹11,499","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 400 mm x 1820 mm (1 ft 3 in x 5 ft 11 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 1</li>, <li class=""_21Ahn-"">Number Of Shelves: 3</li>, <li class=""_21Ahn-"">Weight: 53</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
23,Wardrobe,Home Centre Reynan Engineered Wood 4 Door Wardrobe,"₹25,499","₹50,998","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 47 cm x 182.5 cm (1 ft 6 in x 5 ft 11 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 0</li>, <li class=""_21Ahn-"">Weight: 136</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
24,Wardrobe,Flipkart Perfect Homes Julian Engineered Wood 1 Door Wa...,"₹6,490","₹11,999","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 40 cm x 183 cm (1 ft 3 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 1</li>, <li class=""_21Ahn-"">Number Of Shelves: 4</li>, <li class=""_21Ahn-"">Weight: 36.7</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
25,Wardrobe,WOODNESS Pluto Engineered Wood Almirah,"₹5,466","₹11,184","[<li class=""_21Ahn-"">Type: Almirah</li>, <li class=""_21Ahn-"">Contemporary &amp; Modern Style</li>, <li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">W x H x D: 41.2 cm x 155.6 cm x 29.5 cm (1 ft 4 in x 5 ft 1 in x 11 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
26,Wardrobe,NEUDOT MONO Engineered Wood 2 Door Wardrobe,"₹8,549","₹21,000","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 81 cm x 182 cm (2 ft 7 in x 5 ft 11 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 2</li>, <li class=""_21Ahn-"">Number Of Shelves: 4</li>, <li class=""_21Ahn-"">Weight: 62</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
27,Wardrobe,Nilkamal MOZART Engineered Wood 3 Door Wardrobe,"₹17,765","₹33,500","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 120 cm x 190 cm (3 ft 11 in x 6 ft 2 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 3</li>, <li class=""_21Ahn-"">Number Of Shelves: 8</li>, <li class=""_21Ahn-"">Weight: 90</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
28,Wardrobe,Trevi Engineered Wood 4 Door Wardrobe,"₹13,992","₹31,399","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 145.2 cm x 180 cm (4 ft 9 in x 5 ft 10 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 11</li>, <li class=""_21Ahn-"">Weight: 98</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
29,Wardrobe,Hometown Molly Engineered Wood 4 Door Wardrobe,"₹15,999","₹34,900","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 157 cm x 181.5 cm (5 ft 1 in x 5 ft 11 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 6</li>, <li class=""_21Ahn-"">Weight: 114</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
30,Wardrobe,Flipkart Perfect Homes Andes Engineered Wood 4 Door War...,"₹15,190","₹25,099","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 150 cm x 180 cm (4 ft 11 in x 5 ft 10 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 10</li>, <li class=""_21Ahn-"">Weight: 94.6</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
