,furniture_type,name,discounted_price,original_price,product_details
17,Sofa,Bharat Lifestyle Alina Fabric 3 + 2 + 2 Sofa Set,"₹33,119","₹79,999","[<li class=""_21Ahn-"">Velvet</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
18,Sofa,Sekar Lifestyle Polyurethane Series Leatherette 3 + 1 +...,"₹23,748","₹28,000","[<li class=""_21Ahn-"">Synthetic</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
19,Sofa,ELTOP Lifestyle Nano Fabric 3 + 1 + 1 Sofa Set,"₹22,799","₹37,999","[<li class=""_21Ahn-"">Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
20,Sofa,Flipkart Perfect Homes Crete Leatherette and Fabric 3 +...,"₹18,499","₹45,900","[<li class=""_21Ahn-"">Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
21,Sofa,Torque Dalton LHS L Shape 8 Seater Sofa Set with Centre...,"₹29,699","₹65,999","[<li class=""_21Ahn-"">Polyester</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
22,Sofa,WESTIDO Emporio Leatherette 3 + 1 + 1 Sofa Set,"₹17,399","₹29,999","[<li class=""_21Ahn-"">Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
23,Sofa,Home Centre Fabric 3 + 2 + 1 Sofa Set,"₹45,997","₹99,994","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
24,Sofa,Flipkart Perfect Homes Crete Leatherette 3 + 1 + 1 Sofa...,"₹18,399","₹45,999","[<li class=""_21Ahn-"">Imitation Leather</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
25,Sofa,Bharat Lifestyle Lexus Fabric 3 + 1 + 1 Sofa Set,"₹17,999","₹79,999","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
26,Sofa,Sekar Lifestyle Polyurethane Series Leatherette 3 + 1 +...,"₹24,460","₹35,997","[<li class=""_21Ahn-"">Imitation Leather</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
27,Sofa,ELTOP sofa set for home/hall/drawin room/living room 5 ...,"₹23,999","₹37,999","[<li class=""_21Ahn-"">Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
28,Sofa,CARLTON LONDON Olivia Fabric 3 + 2 Sofa Set,"₹33,149","₹55,000","[<li class=""_21Ahn-"">Velvet</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
