,furniture_type,name,discounted_price,original_price,product_details
27,Chair,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,"₹7,199","₹11,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 69 cm x 132 cm (2 ft 3 in x 4 ft 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Mesh</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
28,Chair,Oakcraft Luxury HIGH Back Leatherette Office with Steel...,"₹7,829","₹19,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Seat Lock, Wheels</li>, <li class=""_21Ahn-"">W x H: 53 cm x 121 cm (1 ft 8 in x 3 ft 11 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
29,Chair,GREEN SOUL Vienna High Back Ergonomic|Home & Office use...,"₹7,590","₹15,982","[<li class=""_21Ahn-"">Wheels, Swivel, Armrest, Adjustable Seat Height</li>, <li class=""_21Ahn-"">W x H: 62 cm x 110 cm (2 ft x 3 ft 7 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
30,Chair,Angel Mommy Folding Plastic Stool Living & Bedroom Stoo...,₹399,₹899,"[<li class=""_21Ahn-"">Folding Stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Portable</li>, <li class=""_21Ahn-"">Width x Height: 11 inch x 17 inch (11 in x 1 ft 5 in)</li>, <li class=""_21Ahn-"">Load Capacity: 200 kg</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
31,Chair,WIPRO Fabric Office Executive Chair,"₹16,499","₹19,710","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Recline, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 66 cm x 132 cm (2 ft 1 in x 4 ft 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
32,Chair,SAVYA HOME Apollo High Back Mesh Office Executive Chair,"₹4,998","₹16,000","[<li class=""_21Ahn-"">Head Support</li>, <li class=""_21Ahn-"">W x H: 51 cm x 130 cm (1 ft 8 in x 4 ft 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
33,Chair,Oakcraft Leatherette Office Executive Chair,"₹5,489","₹14,999","[<li class=""_21Ahn-"">Locking Mechanism, Armrest, Swivel, Wheels, Seat Lock</li>, <li class=""_21Ahn-"">W x H: 48 cm x 101 cm (1 ft 6 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
34,Chair,Oakcraft Leatherette Office Executive Chair,"₹4,724","₹14,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Locking Mechanism, Recline, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 48.2 cm x 101.6 cm (1 ft 6 in x 3 ft 4 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
35,Chair,WIPRO Fabric Office Arm Chair,"₹9,799","₹11,070","[<li class=""_21Ahn-"">Adjustable Seat Height, Recline, Wheels, Swivel</li>, <li class=""_21Ahn-"">W x H: 51 cm x 114 cm (1 ft 8 in x 3 ft 8 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
36,Chair,"GREEN SOUL Jupiter Go High Back Ergonomic|Home, Office|...","₹7,730","₹15,436","[<li class=""_21Ahn-"">Adjustable Seat Height, Head Support, Seat Lock, Wheels, Swivel, Armrest, Locking Mechanism</li>, <li class=""_21Ahn-"">W x H: 65 cm x 115 cm (2 ft 1 in x 3 ft 9 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
